loan_id,origination_date,vintage,months_on_book,fico_score,income,debt_to_income,num_open_trades,utilization_rate,inquiries_last_6m,loan_amount,term,apr,channel,product_type,employment_length,state,age,days_past_due_current,total_payments_to_date,sample_weight,default_12m
LOAN_036644,2023-03-01,202303,7,766,115163,0.0874,7,0.2005,0,36704,36,3.0,Partner,Business,35,Other,34,0,24457.14,1.102,0
LOAN_036645,2022-04-01,202204,11,684,18676,0.3775,11,0.7966,1,13348,36,4.43,Direct,Debt_Consolidation,11,Other,39,15,12417.42,1.1537,0
LOAN_036646,2024-09-01,202409,6,659,35945,0.3965,7,0.3021,2,3212,60,8.45,Mail,Home_Improvement,5,Other,27,0,1816.35,1.1391,0
LOAN_036647,2023-03-01,202303,16,99999,-1,0.4676,11,0.5248,1,11708,60,15.64,Direct,Auto,6,Other,59,30,2643.04,2.8686,1
LOAN_036648,2021-09-01,202109,12,799,50931,0.1419,8,0.687,3,24648,36,15.51,Partner,Personal,6,CA,42,0,17009.8,0.8872,0
LOAN_036649,2021-05-01,202105,23,724,69165,0.6726,7,0.1717,0,2086,36,18.28,Direct,Debt_Consolidation,30,Other,22,0,1568.72,1.1689,0
LOAN_036650,2021-08-01,202108,17,578,82916,0.5248,6,0.6618,1,43094,36,23.71,Direct,Auto,9,TX,52,15,26748.74,0.8052,0
LOAN_036651,2022-06-01,202206,15,652,28383,0.3331,4,0.4273,1,11785,36,3.0,Partner,Auto,29,FL,33,0,9103.09,0.8756,0
LOAN_036652,2023-11-01,202311,7,762,97493,0.4368,8,0.537,2,27199,60,24.76,Partner,Debt_Consolidation,39,CA,35,15,25850.9,0.8,0
LOAN_036653,2021-06-01,202106,20,640,39070,0.3364,3,0.1588,2,31640,36,17.6,Partner,Auto,32,TX,61,0,23180.24,1.0731,0
LOAN_036654,2024-07-01,202407,23,582,11477,0.0991,9,0.6012,0,27259,36,13.11,Mail,Personal,28,Other,50,0,14395.31,0.8873,0
LOAN_036655,2022-11-01,202211,11,819,55983,0.2324,11,0.3091,2,11592,36,12.96,Direct,Debt_Consolidation,29,Other,43,0,8657.55,1.1087,0
LOAN_036656,2023-02-01,202302,5,99999,26611,0.216,5,0.3144,3,11274,36,11.52,Partner,Personal,23,GA,49,0,8307.38,1.0431,0
LOAN_036657,2024-03-01,202403,1,708,109371,0.5289,6,0.2935,2,8705,36,5.82,Direct,Personal,24,Other,39,0,6554.08,0.8154,0
LOAN_036658,2022-12-01,202212,6,778,17227,0.6104,6,0.2525,1,6469,36,17.32,Direct,Home_Improvement,20,Other,45,15,5240.89,1.0964,0
LOAN_036659,2021-10-01,202110,21,831,74668,0.6149,2,0.2661,1,19525,36,12.58,Partner,Debt_Consolidation,36,Other,67,0,11199.57,1.0166,0
LOAN_036660,2022-03-01,202203,3,770,21753,0.0956,12,0.8311,1,3546,60,20.69,Partner,Personal,21,TX,40,0,2085.22,1.0055,0
LOAN_036661,2024-02-01,202402,24,729,52355,0.7155,10,0.5367,4,49061,60,26.0,Direct,Debt_Consolidation,0,Other,74,0,47382.31,0.912,0
LOAN_036662,2022-08-01,202208,19,665,89409,0.5893,8,0.3034,2,13109,36,10.6,Direct,Debt_Consolidation,35,CA,69,0,11163.24,0.8949,0
LOAN_036663,2023-05-01,202305,15,581,-1,0.3668,10,0.5272,4,15070,60,3.83,Partner,Debt_Consolidation,33,Other,74,15,10590.42,1.1731,0
LOAN_036664,2021-06-01,202106,16,810,95151,0.4649,8,0.2538,2,26078,36,13.46,Direct,Debt_Consolidation,11,GA,48,0,19894.59,1.1319,0
LOAN_036665,2021-09-01,202109,2,738,35720,0.153,11,0.8028,2,41486,60,11.99,Direct,Business,39,Other,41,0,36180.06,1.1001,0
LOAN_036666,2021-05-01,202105,23,824,26000,0.236,6,0.5863,2,3524,36,14.41,Partner,Debt_Consolidation,32,CA,68,0,1901.32,0.8297,0
LOAN_036667,2024-03-01,202403,2,694,91123,0.549,6,0.4405,0,25852,36,3.0,Mail,Debt_Consolidation,14,Other,52,0,23713.61,0.9882,0
LOAN_036668,2022-07-01,202207,13,587,58953,0.4022,9,0.1554,3,5036,36,3.0,Partner,Auto,18,NY,36,15,4358.6,1.1902,0
LOAN_036669,2021-05-01,202105,13,99999,23561,0.5577,9,0.4285,2,21177,36,14.07,Partner,Personal,2,CA,37,0,12367.91,1.1107,0
LOAN_036670,2022-08-01,202208,6,563,29792,0.1569,9,0.06,2,16488,60,6.1,Partner,Debt_Consolidation,5,Other,37,0,11686.46,1.0804,0
LOAN_036671,2021-11-01,202111,0,760,40382,0.4862,9,0.6413,2,14594,36,14.49,Direct,Home_Improvement,18,CA,64,0,8604.37,0.8172,0
LOAN_036672,2023-03-01,202303,14,819,61232,0.1723,9,0.4471,3,31347,60,4.48,Direct,Personal,33,TX,59,15,30998.99,0.9835,0
LOAN_036673,2023-05-01,202305,13,787,88500,0.7103,7,0.7007,2,22320,60,14.03,Partner,Personal,19,CA,44,15,16886.6,1.0847,0
LOAN_036674,2021-07-01,202107,3,749,196363,0.7982,12,0.47,1,35511,60,10.06,Direct,Debt_Consolidation,32,GA,42,0,29568.57,0.959,0
LOAN_036675,2021-03-01,202103,3,653,8977,0.1766,3,0.2671,2,35015,60,7.94,Partner,Auto,6,Other,31,0,22602.63,1.1097,0
LOAN_036676,2021-05-01,202105,24,830,101083,0.4756,7,0.5026,2,17167,36,15.77,Partner,Personal,19,TX,66,0,10288.02,0.8506,0
LOAN_036677,2022-01-01,202201,10,665,43242,0.0671,12,0.4849,0,13064,36,6.98,Partner,Personal,11,FL,64,0,12901.55,1.0197,0
LOAN_036678,2022-04-01,202204,0,567,73954,0.2029,11,0.44,1,3347,36,22.16,Direct,Personal,31,Other,70,0,1982.36,0.8793,0
LOAN_036679,2021-12-01,202112,10,686,60095,0.0705,9,0.494,2,27176,36,3.0,Direct,Business,17,TX,24,0,17105.0,1.1097,0
LOAN_036680,2024-03-01,202403,11,767,90946,0.3667,6,0.2194,2,17879,36,13.18,Partner,Debt_Consolidation,10,CA,54,15,14971.21,1.0914,0
LOAN_036681,2023-03-01,202303,14,572,34166,0.6451,5,0.4226,1,39664,60,21.44,Partner,Personal,25,IL,38,0,28905.59,1.1026,0
LOAN_036682,2024-09-01,202409,24,818,23202,0.646,5,0.5386,4,19429,60,3.98,Partner,Business,21,Other,34,0,13316.99,1.1634,0
LOAN_036683,2023-09-01,202309,23,99999,28297,0.1903,11,0.224,2,38767,36,12.69,Partner,Auto,28,Other,54,15,21501.68,1.0376,0
LOAN_036684,2022-03-01,202203,14,716,-1,0.8106,6,0.4065,1,37327,36,8.37,Direct,Home_Improvement,0,TX,41,0,20349.47,1.1264,0
LOAN_036685,2022-09-01,202209,21,610,47921,0.4742,7,0.3172,1,23147,36,7.66,Direct,Debt_Consolidation,5,NY,27,15,14216.42,0.8776,0
LOAN_036686,2024-08-01,202408,3,770,81972,0.2885,9,0.4214,3,13606,36,3.0,Partner,Auto,16,NY,44,0,10726.82,0.8874,0
LOAN_036687,2022-05-01,202205,5,779,77818,0.2959,9,0.5817,0,48629,60,3.0,Mail,Home_Improvement,17,Other,42,0,35612.41,0.934,0
LOAN_036688,2024-01-01,202401,21,640,94955,0.7464,6,0.8283,3,18534,36,6.23,Partner,Business,26,Other,28,15,15067.8,0.9103,0
LOAN_036689,2022-03-01,202203,1,635,64764,0.497,10,0.3343,3,40735,36,6.86,Mail,Debt_Consolidation,15,NY,37,0,22171.07,0.9776,0
LOAN_036690,2022-08-01,202208,22,718,61505,0.3781,7,0.2982,2,34806,60,8.57,Partner,Debt_Consolidation,1,Other,42,0,22413.88,1.111,0
LOAN_036691,2022-07-01,202207,8,99999,46558,0.2066,10,0.6058,0,27181,60,8.11,Partner,Auto,3,Other,36,0,22904.8,1.1893,0
LOAN_036692,2021-01-01,202101,7,699,72727,0.0729,7,0.8801,4,25746,36,14.73,Partner,Auto,19,NY,28,0,19991.85,1.1016,0
LOAN_036693,2021-04-01,202104,18,626,-1,0.3252,4,0.8135,3,29215,36,9.4,Partner,Debt_Consolidation,12,Other,31,0,25661.74,0.9672,0
LOAN_036694,2021-03-01,202103,7,818,130342,0.3343,15,0.5322,0,22645,60,3.0,Direct,Auto,7,Other,24,0,18927.31,0.9086,0
LOAN_036695,2021-08-01,202108,19,635,69493,0.3616,5,0.4354,4,5288,60,18.39,Direct,Debt_Consolidation,8,Other,74,0,3008.01,0.9549,0
LOAN_036696,2024-05-01,202405,9,723,107503,0.3787,7,0.1411,3,46303,36,14.18,Partner,Personal,31,NY,68,0,32867.33,1.0954,0
LOAN_036697,2024-08-01,202408,16,790,98619,0.617,12,0.4192,1,25206,60,3.0,Partner,Personal,10,CA,58,0,19429.02,1.1121,0
LOAN_036698,2021-05-01,202105,18,643,80617,0.1472,6,0.3232,2,34292,36,16.63,Mail,Personal,32,Other,70,0,27218.94,1.0854,0
LOAN_036699,2021-09-01,202109,0,705,26284,0.5471,4,0.5225,3,29813,60,5.82,Direct,Auto,10,Other,25,15,17329.37,0.8701,0
LOAN_036700,2021-01-01,202101,20,660,25626,0.2488,8,0.6944,99,28393,36,4.45,Direct,Home_Improvement,37,CA,22,0,19026.1,0.9954,0
LOAN_036701,2024-07-01,202407,14,718,88771,0.6064,10,0.0148,3,23557,36,6.92,Direct,Debt_Consolidation,25,Other,32,0,21838.47,1.0156,0
LOAN_036702,2023-06-01,202306,10,697,34724,0.502,6,0.6527,3,26052,60,15.27,Direct,Auto,8,Other,69,15,18187.35,0.9469,0
LOAN_036703,2021-07-01,202107,24,600,76050,0.4423,6,0.0698,2,39298,36,19.28,Partner,Personal,29,Other,28,30,6495.04,2.5606,1
LOAN_036704,2022-10-01,202210,6,663,44178,0.3009,12,0.7455,3,37254,36,10.98,Direct,Personal,16,TX,39,0,18893.89,1.062,0
LOAN_036705,2022-08-01,202208,15,685,138783,0.8709,8,0.1515,0,18706,60,10.89,Mail,Debt_Consolidation,33,TX,66,15,16077.66,0.8478,0
LOAN_036706,2023-05-01,202305,2,727,22893,0.3902,7,0.2542,1,31950,60,24.99,Partner,Auto,18,CA,33,0,23306.3,0.996,0
LOAN_036707,2023-03-01,202303,22,709,72864,0.485,7,0.578,2,32622,36,12.07,Partner,Personal,7,TX,64,0,21626.08,0.9664,0
LOAN_036708,2023-01-01,202301,11,652,21902,0.3592,8,0.7476,0,31729,36,4.39,Mail,Personal,22,FL,54,15,16770.41,0.9996,0
LOAN_036709,2023-11-01,202311,23,763,38591,0.2463,5,0.4174,5,7587,36,4.41,Partner,Auto,16,TX,34,15,4337.88,1.1184,0
LOAN_036710,2023-03-01,202303,15,721,87676,0.3596,8,0.2042,0,8904,36,3.22,Direct,Personal,28,GA,60,15,7896.8,1.1608,0
LOAN_036711,2021-11-01,202111,19,713,21302,0.16,8,0.8897,2,44257,36,17.91,Direct,Auto,0,Other,52,0,28358.38,0.9139,0
LOAN_036712,2022-05-01,202205,18,745,123306,0.2268,9,0.5525,5,40114,60,18.9,Direct,Home_Improvement,16,IL,35,0,25021.73,0.8686,0
LOAN_036713,2023-07-01,202307,1,816,37241,0.3242,8,0.73,1,26661,36,12.49,Direct,Debt_Consolidation,27,GA,47,0,21679.46,1.0533,0
LOAN_036714,2022-06-01,202206,7,813,26594,0.7688,7,0.7137,0,49488,36,15.67,Partner,Home_Improvement,3,Other,56,0,25513.36,1.046,0
LOAN_036715,2022-07-01,202207,18,809,78453,0.0736,7,0.5449,3,19394,36,10.56,Direct,Personal,9,TX,61,0,15179.91,0.8749,0
LOAN_036716,2024-02-01,202402,22,623,39424,0.5472,7,0.8614,1,14843,60,13.54,Partner,Auto,2,Other,35,0,8487.71,0.856,0
LOAN_036717,2023-05-01,202305,10,561,76515,0.7509,11,0.9341,2,29409,36,8.76,Partner,Debt_Consolidation,23,CA,59,15,16646.13,1.1763,0
LOAN_036718,2022-03-01,202203,10,586,43923,0.3903,9,0.7301,5,13388,36,8.88,Partner,Debt_Consolidation,22,TX,68,60,180.44,3.323,1
LOAN_036719,2021-07-01,202107,1,691,47384,0.4479,11,0.6708,5,35954,36,9.8,Partner,Debt_Consolidation,26,FL,65,0,25057.23,0.9681,0
LOAN_036720,2024-01-01,202401,4,589,25182,0.4695,5,0.5489,3,10875,36,10.81,Direct,Auto,31,Other,44,0,7105.34,0.9853,0
LOAN_036721,2024-01-01,202401,4,829,95232,0.7044,9,0.4548,5,30831,36,6.87,Partner,Personal,24,Other,45,120,2811.36,3.4163,1
LOAN_036722,2021-07-01,202107,24,821,68685,0.5931,11,0.679,2,6317,36,10.07,Direct,Auto,39,FL,49,0,3361.04,1.0327,0
LOAN_036723,2022-10-01,202210,23,600,160912,0.4424,5,0.7578,1,32085,36,13.47,Mail,Home_Improvement,25,NY,56,0,29436.84,1.0503,0
LOAN_036724,2021-12-01,202112,23,565,65845,0.1405,6,0.224,1,36718,36,8.28,Partner,Business,38,IL,34,0,31280.15,0.9485,0
LOAN_036725,2021-08-01,202108,9,607,74042,0.3373,4,0.5573,0,20503,36,14.34,Direct,Personal,33,TX,33,0,12715.26,1.1624,0
LOAN_036726,2022-06-01,202206,1,712,74939,0.816,10,0.0545,0,5326,36,12.76,Direct,Personal,37,GA,23,15,3797.9,0.9332,0
LOAN_036727,2023-04-01,202304,14,745,22957,0.3117,7,0.2477,1,4009,60,6.9,Direct,Auto,0,IL,54,60,909.42,3.3705,1
LOAN_036728,2022-06-01,202206,17,775,40883,0.5141,5,0.3676,3,4688,36,6.73,Direct,Personal,29,CA,73,0,3790.31,1.1786,0
LOAN_036729,2023-07-01,202307,11,710,109323,0.4287,9,0.2192,2,34151,36,12.89,Direct,Business,6,Other,31,0,27110.2,1.0168,0
LOAN_036730,2022-05-01,202205,9,99999,19496,0.5384,4,0.6039,1,10709,36,20.79,Direct,Business,38,CA,56,0,8789.11,0.959,0
LOAN_036731,2022-11-01,202211,6,623,20017,0.8193,6,0.4515,3,36215,36,7.21,Direct,Personal,24,FL,63,15,30963.32,0.8069,0
LOAN_036732,2021-11-01,202111,14,606,53263,0.1788,8,0.7162,0,23025,60,20.71,Direct,Debt_Consolidation,14,CA,35,0,13151.18,1.0522,0
LOAN_036733,2022-03-01,202203,14,752,38698,0.3217,4,0.4546,3,42124,36,14.0,Mail,Auto,28,NY,68,0,39802.44,1.0199,0
LOAN_036734,2023-06-01,202306,11,617,-1,0.2002,11,0.8831,0,2808,36,14.74,Partner,Home_Improvement,4,FL,54,0,1575.36,0.8222,0
LOAN_036735,2023-07-01,202307,19,769,40115,0.3133,5,0.7811,2,45457,60,17.56,Direct,Debt_Consolidation,22,Other,73,0,41550.44,0.8204,0
LOAN_036736,2021-06-01,202106,14,817,38856,0.3561,9,0.7672,2,40913,60,22.73,Partner,Home_Improvement,9,NY,61,0,23078.43,1.1867,0
LOAN_036737,2021-12-01,202112,2,822,55390,0.8991,5,0.9606,0,23088,36,3.0,Direct,Personal,5,NY,45,0,12810.02,1.0191,0
LOAN_036738,2022-11-01,202211,15,807,14584,0.2071,10,0.2642,2,19493,36,18.78,Direct,Home_Improvement,16,NY,32,15,10059.81,0.8827,0
LOAN_036739,2024-03-01,202403,18,754,29011,0.2456,4,0.3556,1,47501,36,20.71,Direct,Home_Improvement,22,Other,65,0,31308.17,1.1704,0
LOAN_036740,2024-04-01,202404,6,762,57148,0.4776,10,0.3585,1,26432,36,14.41,Direct,Personal,1,Other,40,0,18390.15,1.0996,0
LOAN_036741,2023-12-01,202312,16,562,86215,0.5826,12,0.4766,2,27762,36,11.1,Direct,Home_Improvement,20,IL,58,0,16906.17,1.0898,0
LOAN_036742,2023-11-01,202311,3,709,55121,0.2773,4,0.8403,3,17936,60,21.82,Partner,Home_Improvement,33,CA,55,0,15408.56,1.0551,0
LOAN_036743,2021-03-01,202103,21,718,39665,0.1282,9,0.5175,1,32005,36,21.01,Direct,Personal,15,NY,74,0,28767.39,1.1664,0
LOAN_036744,2024-06-01,202406,14,736,21227,0.5127,11,0.6365,1,27991,36,11.26,Direct,Debt_Consolidation,35,TX,52,15,26040.78,0.9171,0
LOAN_036745,2023-04-01,202304,8,806,29282,0.6217,11,0.4783,4,42050,60,5.9,Direct,Personal,22,NY,59,0,41440.98,0.8273,0
LOAN_036746,2022-03-01,202203,16,636,143960,0.2498,8,0.6399,1,42605,36,5.21,Direct,Auto,20,Other,52,0,26973.62,1.0519,0
LOAN_036747,2022-01-01,202201,0,754,86269,0.3987,8,0.5965,4,17997,36,8.07,Partner,Auto,5,TX,28,0,10582.75,0.8489,0
LOAN_036748,2022-07-01,202207,1,682,37989,0.3956,5,0.7897,3,34795,36,12.5,Direct,Home_Improvement,10,NY,68,15,27756.65,0.8233,0
LOAN_036749,2024-04-01,202404,6,782,69401,0.6741,8,0.5704,1,31392,36,10.38,Direct,Home_Improvement,8,Other,52,0,26137.86,0.8312,0
LOAN_036750,2022-06-01,202206,22,805,227294,0.334,10,0.4585,3,11596,36,16.69,Partner,Auto,24,FL,31,15,6649.29,1.197,0
LOAN_036751,2023-07-01,202307,13,681,113941,0.3661,6,0.4649,0,7578,36,11.83,Partner,Home_Improvement,12,Other,47,15,4468.23,1.1004,0
LOAN_036752,2024-01-01,202401,4,725,40900,0.8538,6,0.738,2,48570,36,3.0,Partner,Debt_Consolidation,26,Other,57,0,29811.21,0.8932,0
LOAN_036753,2022-09-01,202209,3,603,48066,0.4205,6,0.5146,2,14508,60,12.25,Direct,Debt_Consolidation,34,Other,42,0,8460.06,0.8947,0
LOAN_036754,2024-03-01,202403,12,680,15259,0.5725,8,0.8845,1,8996,60,6.74,Direct,Business,6,Other,74,0,5870.45,0.9666,0
LOAN_036755,2021-05-01,202105,9,827,64868,0.4279,8,0.4176,0,17163,36,15.79,Mail,Debt_Consolidation,23,CA,50,0,13531.47,1.0376,0
LOAN_036756,2022-05-01,202205,12,750,60047,0.2067,2,0.4514,1,6271,36,3.0,Partner,Personal,29,CA,50,0,6063.81,1.0766,0
LOAN_036757,2022-07-01,202207,21,821,34673,0.3879,14,0.6724,2,42225,36,4.57,Partner,Personal,19,NY,53,15,27636.87,0.8737,0
LOAN_036758,2021-04-01,202104,23,733,64795,0.4506,4,0.1457,2,20467,36,22.01,Direct,Debt_Consolidation,10,Other,45,0,17788.07,1.0693,0
LOAN_036759,2023-02-01,202302,11,727,57357,0.4945,8,0.2583,0,22254,36,3.0,Mail,Home_Improvement,3,TX,23,0,16716.26,0.8449,0
LOAN_036760,2022-12-01,202212,22,743,87981,0.299,9,0.4898,0,33401,36,18.56,Direct,Auto,18,CA,38,0,29376.53,0.883,0
LOAN_036761,2024-03-01,202403,17,646,61977,0.4085,8,0.319,1,3695,36,15.24,Partner,Personal,10,GA,39,15,3530.96,1.0432,0
LOAN_036762,2024-02-01,202402,10,634,38217,0.3473,10,0.513,0,30020,60,12.52,Direct,Personal,14,FL,42,0,29803.21,0.8211,0
LOAN_036763,2022-07-01,202207,17,627,34775,0.3232,7,0.5798,3,34134,36,14.62,Direct,Personal,32,IL,35,15,23120.51,1.059,0
LOAN_036764,2023-06-01,202306,21,695,-1,0.6383,7,0.913,2,4553,60,17.06,Partner,Auto,17,NY,22,0,4506.71,1.0977,0
LOAN_036765,2023-02-01,202302,11,600,53575,0.1665,6,0.601,1,8257,36,6.15,Direct,Business,5,IL,26,0,4807.01,0.9536,0
LOAN_036766,2021-11-01,202111,0,766,66419,0.2787,10,0.3431,0,36260,60,12.84,Partner,Personal,32,TX,58,0,25783.51,1.074,0
LOAN_036767,2024-03-01,202403,20,797,20432,0.1963,4,0.4126,4,29310,36,4.91,Direct,Personal,20,Other,34,0,16596.62,1.1214,0
LOAN_036768,2021-03-01,202103,15,99999,112536,0.331,13,0.4109,6,5775,36,7.63,Direct,Business,30,Other,49,0,4462.11,1.008,0
LOAN_036769,2022-10-01,202210,13,633,19955,0.5591,12,0.1718,3,31719,36,24.42,Partner,Auto,22,GA,32,0,21456.13,0.8022,0
LOAN_036770,2022-05-01,202205,0,749,81401,0.097,3,0.2025,3,48075,36,20.7,Mail,Personal,15,CA,53,0,32712.02,1.1104,0
LOAN_036771,2021-11-01,202111,6,653,45103,0.5668,11,0.8002,2,24171,36,13.45,Direct,Auto,9,Other,69,0,13839.11,1.1406,0
LOAN_036772,2024-03-01,202403,18,643,50082,0.7632,5,0.5435,2,45059,36,10.29,Partner,Business,6,Other,36,0,35382.69,0.8279,0
LOAN_036773,2023-03-01,202303,24,780,29081,0.4361,10,0.5555,1,21327,36,3.0,Partner,Business,36,Other,74,0,12124.77,1.1487,0
LOAN_036774,2024-07-01,202407,4,555,171799,0.3801,9,0.5178,99,19720,36,3.0,Partner,Debt_Consolidation,33,Other,47,0,14354.63,0.9533,0
LOAN_036775,2023-05-01,202305,16,596,41204,0.2158,11,0.097,0,26490,60,9.69,Mail,Business,18,IL,32,0,25605.52,0.86,0
LOAN_036776,2021-12-01,202112,9,568,88654,0.1679,9,0.5107,1,27775,60,12.11,Partner,Debt_Consolidation,39,FL,52,0,22606.1,0.845,0
LOAN_036777,2022-01-01,202201,3,552,31849,0.3776,9,0.3913,1,28854,36,13.77,Direct,Business,23,NY,22,0,17417.45,1.0206,0
LOAN_036778,2021-11-01,202111,23,690,151544,0.6635,6,0.7498,2,30005,60,16.75,Direct,Auto,19,CA,42,15,16458.36,1.0902,0
LOAN_036779,2023-07-01,202307,13,631,57220,0.6565,8,0.7666,1,18682,36,4.83,Partner,Debt_Consolidation,13,TX,67,0,17834.37,1.0291,0
LOAN_036780,2021-11-01,202111,22,677,122281,0.5969,5,0.1577,4,34751,36,3.0,Partner,Personal,6,Other,37,120,2793.95,3.1906,1
LOAN_036781,2024-05-01,202405,5,846,25390,0.4729,8,0.6495,3,6052,60,5.62,Partner,Personal,39,GA,47,0,4197.94,0.8759,0
LOAN_036782,2024-07-01,202407,24,556,22941,0.2356,7,0.9057,4,33463,60,20.71,Partner,Business,6,FL,44,0,32218.58,1.0573,0
LOAN_036783,2023-12-01,202312,11,571,31268,0.7488,6,0.4636,4,1488,36,12.27,Mail,Debt_Consolidation,31,TX,34,30,167.26,3.2108,1
LOAN_036784,2021-02-01,202102,19,580,80080,0.1237,6,0.0989,2,14164,60,3.0,Partner,Personal,15,Other,38,0,11151.28,1.0038,0
LOAN_036785,2022-11-01,202211,11,674,28363,0.2598,7,0.7678,1,42875,36,15.97,Partner,Auto,14,CA,29,0,41761.84,0.8197,0
LOAN_036786,2023-12-01,202312,0,632,30924,0.6651,6,0.6814,3,43368,60,16.58,Direct,Personal,16,CA,73,0,26307.03,0.9246,0
LOAN_036787,2022-02-01,202202,11,568,75527,0.489,3,0.5265,2,31560,60,13.39,Direct,Personal,30,Other,61,0,16001.93,0.8176,0
LOAN_036788,2024-01-01,202401,5,596,43411,0.3722,5,0.6169,3,28905,60,10.25,Direct,Home_Improvement,38,Other,62,0,25483.58,0.971,0
LOAN_036789,2023-03-01,202303,3,99999,80395,0.6337,9,0.2917,5,34269,60,5.86,Mail,Debt_Consolidation,2,TX,60,15,19863.95,1.0847,0
LOAN_036790,2021-12-01,202112,16,661,33833,0.167,7,0.8617,2,30330,36,9.55,Partner,Home_Improvement,37,GA,69,0,17784.76,1.0932,0
LOAN_036791,2023-05-01,202305,9,599,73687,0.3742,8,0.199,2,21336,36,17.93,Direct,Auto,19,IL,67,15,11057.85,1.0186,0
LOAN_036792,2021-06-01,202106,18,566,36733,0.5644,7,0.4497,4,14138,60,12.82,Partner,Personal,11,Other,58,0,11817.66,0.8808,0
LOAN_036793,2024-08-01,202408,10,583,132645,0.3534,5,0.2275,0,41373,36,13.21,Direct,Personal,0,GA,41,15,40064.06,0.9198,0
LOAN_036794,2022-11-01,202211,0,847,65669,0.5719,5,0.6859,2,44592,36,19.2,Mail,Home_Improvement,7,TX,38,0,24089.51,0.8588,0
LOAN_036795,2021-10-01,202110,4,834,28728,0.2109,10,0.5557,0,24396,36,3.78,Partner,Personal,3,GA,74,0,19652.64,0.9278,0
LOAN_036796,2023-10-01,202310,23,555,55082,0.1896,10,0.7341,2,39521,60,14.69,Partner,Home_Improvement,28,Other,39,0,23745.73,1.1826,0
LOAN_036797,2024-08-01,202408,13,573,47331,0.3025,4,0.5252,1,25027,36,15.81,Direct,Auto,33,CA,32,0,16569.47,1.0485,0
LOAN_036798,2021-12-01,202112,12,697,58479,0.5849,6,0.27,2,19002,60,16.45,Partner,Personal,16,TX,65,0,16245.87,1.1346,0
LOAN_036799,2023-08-01,202308,1,99999,37791,0.2336,6,0.3613,4,21683,36,23.38,Partner,Auto,20,FL,27,0,20032.96,0.9387,0
LOAN_036800,2023-02-01,202302,13,729,76509,0.4095,9,0.4866,2,10089,60,13.93,Direct,Auto,33,GA,37,0,8801.49,1.1661,0
LOAN_036801,2021-07-01,202107,5,637,37053,0.0739,7,0.5296,2,17438,36,3.09,Partner,Auto,12,Other,73,15,16475.19,0.9576,0
LOAN_036802,2023-08-01,202308,5,99999,130623,0.4773,10,0.7316,1,15099,36,26.67,Mail,Debt_Consolidation,9,FL,56,0,9210.51,0.9513,0
LOAN_036803,2023-09-01,202309,20,700,151202,0.0891,9,0.8518,0,43098,60,6.02,Partner,Auto,23,GA,58,15,37036.53,0.9458,0
LOAN_036804,2022-06-01,202206,22,603,50541,0.1246,10,0.3874,2,1746,36,10.27,Direct,Personal,6,IL,70,0,1311.6,1.1463,0
LOAN_036805,2023-11-01,202311,0,796,90570,0.7109,9,0.6638,2,27441,36,3.0,Direct,Debt_Consolidation,23,TX,30,0,20731.0,0.8861,0
LOAN_036806,2022-08-01,202208,19,624,79732,0.731,9,0.6813,0,28935,36,3.0,Direct,Personal,35,Other,56,0,23386.41,0.8359,0
LOAN_036807,2023-07-01,202307,10,764,16884,0.0434,7,0.7419,5,46470,36,12.18,Direct,Auto,22,Other,23,0,45570.26,0.9534,0
LOAN_036808,2021-05-01,202105,21,99999,83844,0.5666,5,0.4907,1,17237,36,3.31,Direct,Debt_Consolidation,7,NY,65,15,11612.28,1.0858,0
LOAN_036809,2023-08-01,202308,3,817,49856,0.5763,5,0.7031,2,14660,36,25.23,Partner,Personal,35,NY,34,0,9792.9,1.1875,0
LOAN_036810,2024-06-01,202406,5,594,38631,0.7544,8,0.678,1,7919,36,22.38,Direct,Personal,26,CA,39,0,6615.15,1.0165,0
LOAN_036811,2022-07-01,202207,1,745,66673,0.3373,8,0.8045,1,27784,60,9.37,Direct,Personal,39,GA,40,0,21539.86,0.8834,0
LOAN_036812,2021-01-01,202101,24,809,-1,0.5904,9,0.5083,2,21196,60,15.69,Partner,Business,16,TX,60,0,15743.05,1.0869,0
LOAN_036813,2021-07-01,202107,19,836,42307,0.6316,8,0.4847,2,42226,60,14.23,Partner,Business,38,IL,73,0,29675.29,1.0116,0
LOAN_036814,2022-10-01,202210,4,709,40383,0.191,11,0.3339,1,41800,36,18.9,Partner,Personal,38,Other,65,0,36976.23,0.8979,0
LOAN_036815,2023-10-01,202310,14,809,46788,0.7856,12,0.7788,2,49117,36,9.75,Mail,Home_Improvement,18,TX,41,0,41946.04,1.0386,0
LOAN_036816,2021-10-01,202110,22,786,85443,0.7105,14,0.2986,1,25684,36,21.54,Partner,Home_Improvement,32,CA,49,0,21306.69,1.1349,0
LOAN_036817,2024-06-01,202406,7,812,45404,0.4913,10,0.7044,0,3342,36,3.0,Partner,Auto,35,Other,61,0,3147.09,1.1553,0
LOAN_036818,2023-02-01,202302,16,667,18182,0.5977,8,0.5535,2,43452,36,4.5,Direct,Personal,35,CA,66,120,12533.98,3.1814,1
LOAN_036819,2023-08-01,202308,22,662,58592,0.0463,11,0.219,5,48728,36,18.6,Direct,Debt_Consolidation,39,TX,26,15,44411.52,1.0569,0
